Team-ID,Time-Stamp,PacketCount,Altitude,Pressure,Temperature,Voltage,GpsTime,GpsLatitude,GpsLongitude,GpsAltitude,GpsSats,a_x,a_y,a_z,gyro_x,gyro_y,gyro_z,FSW_State
2022ASI-002,05:20:16,547,341.6502634,96203.71678,40.64962518,7.63774934,05:20:16,23.11733522,72.50347588,341.7143645,4,0.031909721,0.009469241,0.976191444,36.96908969,-23.60697406,-7.523336549,Ascent
2022ASI-002,05:20:16,548,342.2650713,96197.43282,40.64466307,7.689501073,05:20:16,23.11719114,72.50687616,342.3271238,3,0.030877048,0.009715389,0.984062524,36.99154953,-23.48657987,-7.610087586,Ascent
2022ASI-002,05:20:16,549,342.8997489,96191.23696,40.63959699,8.714372776,05:20:16,23.1158719,72.50332599,342.9497544,2,0.029454767,0.00947094,0.973377709,36.76845232,-23.50374051,-7.477943436,Ascent
2022ASI-002,05:20:16,550,343.5379024,96185.12983,40.63448225,8.371805553,05:20:16,23.11592526,72.50588571,343.5685742,3,0.031484696,0.009751193,0.986179552,37.10593566,-23.5773804,-7.543466047,Ascent
2022ASI-002,05:20:17,551,344.156056,96178.75031,40.62934877,7.858451467,05:20:17,23.1173139,72.50265029,344.1876093,4,0.03046443,0.00957984,0.984452345,36.55853623,-23.40839923,-7.590722424,Ascent
2022ASI-002,05:20:17,552,344.7772412,96172.41977,40.62429745,8.343746327,05:20:17,23.11694955,72.50350346,344.814086,4,0.031000829,0.00934395,0.97989662,36.73112055,-23.32818523,-7.527063012,Ascent
2022ASI-002,05:20:17,553,345.414649,96166.06528,40.61926645,7.836471631,05:20:17,23.11762835,72.50662583,345.4445238,3,0.031572564,0.009711787,0.971529372,37.14524971,-23.54668048,-7.573256462,Ascent
2022ASI-002,05:20:18,554,346.03028,96159.8432,40.61409471,7.739525919,05:20:18,23.11629629,72.50173197,346.0691856,2,0.029943164,0.009585827,0.975397073,36.93492631,-23.41153588,-7.499422699,Ascent
2022ASI-002,05:20:18,555,346.6640693,96153.7127,40.60912603,8.457356677,05:20:18,23.11582934,72.50710834,346.7106353,3,0.029791842,0.009520276,0.984732701,36.55417028,-23.49663157,-7.522892321,Ascent
2022ASI-002,05:20:18,556,347.2792195,96147.38833,40.60393662,8.015349809,05:20:18,23.11711775,72.50204985,347.3284786,4,0.030619257,0.009431156,0.984986739,36.75436303,-23.3480502,-7.573911106,Ascent
2022ASI-002,05:20:19,557,347.8980982,96140.99225,40.59879805,7.744138126,05:20:19,23.11619393,72.50651745,347.9523037,2,0.030016362,0.009571869,0.96919264,36.61778852,-23.61091144,-7.562972665,Ascent
2022ASI-002,05:20:19,558,348.5135591,96134.59708,40.59370391,7.57678847,05:20:19,23.11747534,72.50356942,348.5670188,4,0.03054094,0.009645814,0.979894147,36.95147416,-23.4931481,-7.491650962,Ascent
2022ASI-002,05:20:19,559,349.1421108,96128.27714,40.58851663,8.734059702,05:20:19,23.1169469,72.50758971,349.180318,2,0.031675366,0.009770022,0.978959438,36.79897253,-23.33523234,-7.559061039,Ascent
2022ASI-002,05:20:20,560,349.7826101,96122.06712,40.58334183,8.268201237,05:20:20,23.11562858,72.50648889,349.8198391,2,0.030534553,0.009680217,0.967640486,36.74602029,-23.28352401,-7.575224248,Ascent
2022ASI-002,05:20:20,561,350.4038783,96115.66827,40.57816162,8.092937551,05:20:20,23.11725376,72.50707709,350.4426682,3,0.030125346,0.009756367,0.970182623,36.86752829,-23.6922974,-7.575676515,Ascent
2022ASI-002,05:20:20,562,351.0177509,96109.38689,40.57305441,7.828358685,05:20:20,23.11565177,72.50178007,351.083078,4,0.031416006,0.00971697,0.983385372,37.059102,-23.31243771,-7.54203477,Ascent
2022ASI-002,05:20:21,563,351.6436456,96103.20588,40.56784208,7.639932904,05:20:21,23.1174689,72.50377928,351.703875,2,0.030728503,0.009520105,0.977104136,36.73262114,-23.5499176,-7.555255644,Ascent
2022ASI-002,05:20:21,564,352.2830924,96096.88299,40.5627167,7.746389856,05:20:21,23.11570412,72.50142136,352.3239013,2,0.031742322,0.009725424,0.985433867,36.61620794,-23.4087564,-7.48914313,Ascent
2022ASI-002,05:20:21,565,352.9123927,96090.59552,40.55760549,8.522663654,05:20:21,23.1166346,72.50199876,352.9465877,3,0.029902639,0.009689451,0.973605311,36.98745632,-23.42137695,-7.52816185,Ascent
2022ASI-002,05:20:22,566,353.5393042,96084.47266,40.5525928,7.726222797,05:20:22,23.11618036,72.50840718,353.5864337,2,0.031416029,0.009721575,0.981751163,36.88882259,-23.3799492,-7.598139743,Ascent
2022ASI-002,05:20:22,567,354.1718707,96078.23275,40.54758194,7.814431068,05:20:22,23.11607037,72.5078783,354.2059161,3,0.029779333,0.009648727,0.976963441,36.92124585,-23.51202003,-7.611352123,Ascent
2022ASI-002,05:20:22,568,354.7845383,96072.0453,40.54247977,7.70043412,05:20:22,23.11573084,72.50174345,354.8454189,3,0.029858816,0.009376255,0.976249869,37.02672717,-23.54320449,-7.616177313,Ascent
2022ASI-002,05:20:22,569,355.4119706,96065.65819,40.53735271,8.405996754,05:20:22,23.11628814,72.50372724,355.4858847,4,0.030209145,0.009607678,0.971558638,36.67216111,-23.36886115,-7.515413915,Ascent
2022ASI-002,05:20:23,570,356.0281118,96059.43494,40.53221969,7.766205822,05:20:23,23.11680755,72.50644663,356.1273163,3,0.029630381,0.009720675,0.974316258,36.95093187,-23.32413158,-7.484361091,Ascent
2022ASI-002,05:20:23,571,356.6441893,96053.30871,40.52702953,8.516901462,05:20:23,23.11624163,72.50768697,356.7542126,2,0.029471152,0.009460872,0.986406757,36.60311928,-23.3415772,-7.48806392,Ascent
2022ASI-002,05:20:23,572,357.2810743,96047.12547,40.52203019,7.840670252,05:20:23,23.11557571,72.50415752,357.3954815,2,0.031652477,0.009632997,0.974764446,36.76729022,-23.34825416,-7.615116195,Ascent
2022ASI-002,05:20:24,573,357.9095539,96040.78072,40.51682375,8.706358054,05:20:24,23.11649242,72.50515265,358.0060894,3,0.031430139,0.009761343,0.971916773,36.84788623,-23.38391951,-7.551188414,Ascent
2022ASI-002,05:20:24,574,358.523872,96034.42916,40.51173238,7.842269262,05:20:24,23.11589889,72.50140528,358.62706,3,0.029157381,0.009483484,0.978271635,36.86411245,-23.50301916,-7.610847911,Ascent
2022ASI-002,05:20:24,575,359.1637208,96028.24781,40.50671094,7.926100929,05:20:24,23.11632076,72.50559825,359.2391027,4,0.029838141,0.009348076,0.975533802,36.90319939,-23.55954614,-7.548209705,Ascent
2022ASI-002,05:20:25,576,359.7778121,96021.88134,40.50174918,7.770215041,05:20:25,23.11683181,72.50141705,359.8504663,3,0.030690312,0.009767935,0.97754475,36.89562714,-23.35482929,-7.562518984,Ascent
2022ASI-002,05:20:25,577,360.4058504,96015.72877,40.49654951,8.111795575,05:20:25,23.11686761,72.50372124,360.4868475,3,0.031167783,0.009435554,0.982401482,36.71720002,-23.32015783,-7.545182694,Ascent
2022ASI-002,05:20:25,578,361.0462864,96009.44021,40.49150471,7.683663711,05:20:25,23.11635576,72.50827116,361.1230037,4,0.03135797,0.009751382,0.968691946,36.84154651,-23.52440396,-7.5737611,Ascent
2022ASI-002,05:20:26,579,361.6707615,96003.05438,40.4865015,8.377748809,05:20:26,23.11696976,72.50612,361.7504673,3,0.031825258,0.009558194,0.97403183,36.62221746,-23.26372938,-7.525533642,Ascent
2022ASI-002,05:20:26,580,362.2992148,95996.8722,40.48152142,8.078451236,05:20:26,23.1168871,72.50462583,362.3779278,4,0.030669381,0.009426478,0.973102846,37.21126827,-23.67903097,-7.593716304,Ascent
2022ASI-002,05:20:26,581,362.9157111,95990.5111,40.47642662,8.704705967,05:20:26,23.1166601,72.50315923,363.015381,4,0.029780403,0.009313261,0.98209561,36.74249592,-23.59321468,-7.597477694,Ascent
2022ASI-002,05:20:27,582,363.5349971,95984.19144,40.47143856,7.970218571,05:20:27,23.11703963,72.50672191,363.6396346,4,0.031239178,0.009322715,0.984053436,37.08554303,-23.47774446,-7.483887696,Ascent
2022ASI-002,05:20:27,583,364.1528871,95977.94042,40.46631422,8.421172863,05:20:27,23.11706471,72.50541281,364.2570193,4,0.030105404,0.009415214,0.980186167,37.11719382,-23.66055086,-7.524213395,Ascent
2022ASI-002,05:20:27,584,364.7761887,95971.55663,40.46134359,8.586607819,05:20:27,23.11689075,72.50401069,364.8738619,2,0.031636009,0.009491757,0.979655822,36.52033669,-23.67820407,-7.593417636,Ascent
2022ASI-002,05:20:28,585,365.4145662,95965.34044,40.45625994,8.780155782,05:20:28,23.11697879,72.50590282,365.4871342,4,0.029625667,0.009599889,0.970408237,37.08438809,-23.4007983,-7.546348493,Ascent
2022ASI-002,05:20:28,586,366.0279761,95959.15147,40.45120705,8.535741663,05:20:28,23.11558101,72.50144426,366.1164687,2,0.031499393,0.009674595,0.968011641,37.11895202,-23.55477597,-7.573239683,Ascent
2022ASI-002,05:20:28,587,366.6447493,95952.83303,40.44606801,8.732649122,05:20:28,23.11553798,72.50137775,366.7451347,2,0.029878977,0.009656813,0.981376809,36.57060756,-23.54057834,-7.542318634,Ascent
2022ASI-002,05:20:28,588,367.256455,95946.574,40.44109889,8.42810653,05:20:28,23.11723148,72.50448023,367.3742027,4,0.030253425,0.009521087,0.972325947,36.98380305,-23.34597732,-7.556384652,Ascent
2022ASI-002,05:20:29,589,367.8771373,95940.3455,40.43611254,7.848235624,05:20:29,23.11633774,72.50530446,368.005236,4,0.029369277,0.009404813,0.978827214,36.92507733,-23.32755801,-7.561230375,Ascent
2022ASI-002,05:20:29,590,368.5116697,95934.05347,40.43111671,8.456225782,05:20:29,23.11645251,72.5084807,368.6299971,2,0.031854739,0.009353107,0.968453586,36.66284668,-23.61637122,-7.493321453,Ascent
2022ASI-002,05:20:29,591,369.1231202,95927.7008,40.42604139,7.667649629,05:20:29,23.11704179,72.50793715,369.2565913,2,0.029368191,0.009434621,0.972554307,36.63096106,-23.48055337,-7.599399998,Ascent
2022ASI-002,05:20:30,592,369.7569441,95921.39358,40.42099334,8.587825387,05:20:30,23.11732707,72.50630774,369.8932811,2,0.03010217,0.009357141,0.984510072,36.72286353,-23.65801435,-7.620868794,Ascent
2022ASI-002,05:20:30,593,370.3814585,95915.01695,40.41592061,7.813407263,05:20:30,23.11749532,72.50314864,370.5326608,4,0.031388889,0.009636405,0.984721895,36.52238896,-23.37983405,-7.535959219,Ascent
2022ASI-002,05:20:30,594,371.002922,95908.75615,40.41095185,8.256622423,05:20:30,23.11682763,72.50322971,371.1514778,2,0.031779123,0.009419179,0.972941463,36.5189365,-23.39858395,-7.579608648,Ascent
2022ASI-002,05:20:31,595,371.6442637,95902.5566,40.40596939,8.252895345,05:20:31,23.11603875,72.50150491,371.7836862,2,0.031348905,0.009466707,0.971515279,36.71825978,-23.53795849,-7.55959045,Ascent
2022ASI-002,05:20:31,596,372.2685169,95896.2896,40.40085663,8.438040012,05:20:31,23.1161415,72.50306131,372.4151808,4,0.030275419,0.009757273,0.984955554,36.66648764,-23.46713957,-7.585135667,Ascent
2022ASI-002,05:20:31,597,372.8816228,95890.13038,40.39573489,7.726271687,05:20:31,23.11573813,72.50328184,373.0507607,3,0.03121785,0.009480371,0.979283907,37.05363384,-23.41900875,-7.553233303,Ascent
2022ASI-002,05:20:32,598,373.5077386,95883.80994,40.39053901,7.677244488,05:20:32,23.11624011,72.50691195,373.673781,4,0.030196238,0.009757,0.970126401,36.56572496,-23.26842731,-7.620206958,Ascent
2022ASI-002,05:20:32,599,374.1223917,95877.59454,40.38537658,8.39661009,05:20:32,23.11591476,72.50418974,374.3130087,4,0.029527277,0.009569657,0.985086475,36.63942174,-23.37254906,-7.558900845,Ascent
2022ASI-002,05:20:32,600,374.763799,95871.22188,40.38019676,7.657564507,05:20:32,23.11571203,72.50645537,374.9382407,2,0.029587647,0.009560615,0.973905243,36.932091,-23.67744134,-7.554709248,Ascent
2022ASI-002,05:20:33,601,375.3949934,95864.92704,40.37522899,7.84399478,05:20:33,23.11576193,72.50150461,375.555066,4,0.029843537,0.009593319,0.976474918,36.80602912,-23.49901837,-7.505973866,Ascent
2022ASI-002,05:20:33,602,376.0268835,95858.74142,40.37005539,8.386626847,05:20:33,23.11636072,72.50636705,376.1840893,4,0.030390149,0.00941967,0.984554696,36.69674876,-23.65002397,-7.479922986,Ascent
2022ASI-002,05:20:33,603,376.6382318,95852.54629,40.36485674,7.949738282,05:20:33,23.11772421,72.50495923,376.8229712,4,0.030116489,0.009734459,0.984600163,36.85878488,-23.70225285,-7.494603279,Ascent
2022ASI-002,05:20:34,604,377.2599863,95846.41682,40.35976256,8.431941299,05:20:34,23.11592109,72.5056579,377.4481133,2,0.029821692,0.009374924,0.975030532,36.60267585,-23.2768985,-7.595563507,Ascent
2022ASI-002,05:20:34,605,377.8729175,95840.04173,40.35466124,7.556298726,05:20:34,23.11596062,72.50818563,378.0679061,3,0.029175459,0.009580043,0.970888958,37.14555112,-23.34895572,-7.594600237,Ascent
2022ASI-002,05:20:34,606,378.5110511,95833.76439,40.34960778,8.170137224,05:20:34,23.11593279,72.50498651,378.6894502,3,0.030625054,0.009413296,0.984071063,37.1261666,-23.26741479,-7.495711196,Ascent
2022ASI-002,05:20:34,607,379.1223324,95827.3804,40.3445022,7.832196983,05:20:34,23.11575389,72.50400671,379.3149141,3,0.030938085,0.0096949,0.97595476,36.67040775,-23.28999724,-7.590124588,Ascent
2022ASI-002,05:20:35,608,379.7487294,95821.2565,40.33945995,8.624571918,05:20:35,23.11706131,72.50766211,379.928017,2,0.030228119,0.009545898,0.982015327,36.50076454,-23.58622301,-7.532854563,Ascent
2022ASI-002,05:20:35,609,380.3847979,95815.08408,40.33449463,8.266428125,05:20:35,23.11653523,72.50396073,380.5497001,3,0.031642579,0.009326093,0.973363222,36.723479,-23.32616578,-7.516820275,Ascent
2022ASI-002,05:20:35,610,381.0044175,95808.75477,40.32942313,8.633987758,05:20:35,23.11684642,72.50710109,381.1800733,3,0.029341136,0.009598029,0.969602478,36.71805439,-23.60526333,-7.598317932,Ascent
2022ASI-002,05:20:36,611,381.6382967,95802.6359,40.32431372,8.645364032,05:20:36,23.11733542,72.50284435,381.8200342,2,0.029126731,0.009701596,0.979151836,36.82207646,-23.6019998,-7.568973145,Ascent
2022ASI-002,05:20:36,612,382.2735911,95796.49187,40.31925823,8.231405252,05:20:36,23.11714153,72.50660714,382.444326,2,0.03177001,0.009759639,0.969624135,36.91737886,-23.38609993,-7.602103428,Ascent
2022ASI-002,05:20:36,613,382.9088496,95790.24123,40.3140719,8.659316887,05:20:36,23.11700174,72.50623602,383.0775233,3,0.03154938,0.00975515,0.977354133,36.99555659,-23.52370197,-7.579061784,Ascent
2022ASI-002,05:20:37,614,383.5456704,95784.12561,40.30897556,8.295088595,05:20:37,23.11601757,72.50810885,383.6982475,4,0.030857974,0.009736018,0.975675908,36.92755672,-23.51217016,-7.54980075,Ascent
2022ASI-002,05:20:37,615,384.1718727,95777.81891,40.30399125,7.895471603,05:20:37,23.11611155,72.50164378,384.3173997,3,0.031606244,0.00953834,0.979498183,36.78834387,-23.6077904,-7.517295006,Ascent
2022ASI-002,05:20:37,616,384.8088192,95771.69956,40.29889788,8.035833612,05:20:37,23.11640411,72.50572067,384.9558747,3,0.029229006,0.009501237,0.985969938,37.03505473,-23.71384072,-7.485423805,Ascent
2022ASI-002,05:20:38,617,385.4447565,95765.31048,40.29391709,8.490045898,05:20:38,23.11715489,72.50826536,385.5909,2,0.030473845,0.009576491,0.975937233,36.72684887,-23.26675836,-7.622474306,Ascent
2022ASI-002,05:20:38,618,386.0622433,95759.03711,40.28873477,7.552381157,05:20:38,23.11720875,72.50613142,386.2212944,3,0.029619876,0.009569819,0.979836335,36.53547409,-23.42569624,-7.501259471,Ascent
2022ASI-002,05:20:38,619,386.6920503,95752.82362,40.28365823,7.747572825,05:20:38,23.11643671,72.50322517,386.8372266,4,0.031857404,0.00937161,0.97286728,36.49531786,-23.41874128,-7.58848504,Ascent
2022ASI-002,05:20:39,620,387.3096068,95746.67232,40.2785827,7.728646473,05:20:39,23.11606281,72.50293347,387.4740951,4,0.031223758,0.009404964,0.984485141,36.5610629,-23.26834074,-7.586483695,Ascent
2022ASI-002,05:20:39,621,387.9331854,95740.53336,40.27344575,8.213041366,05:20:39,23.11719477,72.506199,388.1152877,3,0.031918709,0.009367751,0.98665322,37.0487375,-23.31841424,-7.501403056,Ascent
2022ASI-002,05:20:39,622,388.5536005,95734.29008,40.26837694,8.033955115,05:20:39,23.11701577,72.50533482,388.7515311,3,0.030165685,0.009551853,0.974472954,36.81818161,-23.30689852,-7.621590516,Ascent
2022ASI-002,05:20:40,623,389.1892584,95728.17704,40.26325231,7.749202135,05:20:40,23.11754911,72.50304017,389.3623941,3,0.029518592,0.009712601,0.97559894,37.1093248,-23.412094,-7.570327636,Ascent
2022ASI-002,05:20:40,624,389.8132349,95721.94297,40.25814194,8.59217783,05:20:40,23.11581716,72.50417666,389.9903404,4,0.031643036,0.00967138,0.978920888,37.136488,-23.4630421,-7.478554579,Ascent
2022ASI-002,05:20:40,625,390.4398252,95715.73993,40.25306671,7.702455716,05:20:40,23.11574702,72.50654284,390.6157873,2,0.031351229,0.009759997,0.975584883,36.96420212,-23.30482423,-7.524021825,Ascent
2022ASI-002,05:20:40,626,391.0678985,95709.44925,40.2480381,8.220424844,05:20:40,23.11562428,72.50372843,391.2298459,3,0.029098399,0.009503468,0.973367297,36.71111061,-23.58996595,-7.555571659,Ascent
2022ASI-002,05:20:41,627,391.700992,95703.07852,40.24295129,8.262218742,05:20:41,23.11693559,72.50159544,391.8696858,4,0.031451777,0.0096703,0.984668898,37.18149969,-23.64418731,-7.514754237,Ascent
2022ASI-002,05:20:41,628,392.3346642,95696.7608,40.2379237,8.574596893,05:20:41,23.11551024,72.50144743,392.5033363,3,0.031142349,0.009466067,0.969795075,37.11226521,-23.52793669,-7.593151792,Ascent
2022ASI-002,05:20:41,629,392.9505972,95690.58735,40.23277843,8.54375694,05:20:41,23.11580841,72.50702945,393.1400904,2,0.031524197,0.009407309,0.986675186,37.08973308,-23.61763305,-7.594423974,Ascent
2022ASI-002,05:20:42,630,393.5730399,95684.39243,40.22761802,8.334430779,05:20:42,23.1163058,72.50203268,393.779345,3,0.031753678,0.00942371,0.983663297,36.91067142,-23.51401669,-7.542888322,Ascent
2022ASI-002,05:20:42,631,394.187674,95678.10464,40.22261528,8.370148096,05:20:42,23.11557059,72.50712991,394.3947066,4,0.031554104,0.009546325,0.968135378,37.14769821,-23.4199154,-7.587304198,Ascent
2022ASI-002,05:20:42,632,394.8125291,95671.98682,40.21755235,8.538455173,05:20:42,23.11600141,72.50684006,395.0163288,3,0.030992732,0.009602198,0.977016974,36.8691455,-23.27959961,-7.519175328,Ascent
2022ASI-002,05:20:43,633,395.4469097,95665.78686,40.21241983,8.458178395,05:20:43,23.11649102,72.50165209,395.6384853,3,0.031723454,0.009581073,0.973996791,37.01086367,-23.38376363,-7.516828319,Ascent
2022ASI-002,05:20:43,634,396.0792425,95659.59605,40.20739316,8.39253616,05:20:43,23.11643219,72.50666233,396.2747599,4,0.029336969,0.009539039,0.973345928,37.19383055,-23.37643537,-7.502874721,Ascent
2022ASI-002,05:20:43,635,396.7086525,95653.40833,40.20223353,7.78149236,05:20:43,23.11666714,72.50623111,396.8952809,3,0.03139136,0.009384289,0.973421982,36.75439573,-23.57803301,-7.545543928,Ascent
2022ASI-002,05:20:44,636,397.3213526,95647.03344,40.19714179,8.735834104,05:20:44,23.11761668,72.5052326,397.5307814,4,0.030045464,0.009531558,0.983610611,37.07024189,-23.43861226,-7.501859111,Ascent
2022ASI-002,05:20:44,637,397.9436753,95640.83616,40.19193276,7.582931386,05:20:44,23.11660346,72.50753833,398.1525943,3,0.031329433,0.009650034,0.975809981,36.69987638,-23.35907573,-7.623282601,Ascent
2022ASI-002,05:20:44,638,398.5807258,95634.60465,40.18672623,8.716786905,05:20:44,23.11671311,72.50228231,398.7632296,2,0.031707992,0.009755192,0.977052594,36.70272686,-23.35668994,-7.50663359,Ascent
2022ASI-002,05:20:45,639,399.212346,95628.22983,40.18175214,8.436595687,05:20:45,23.11730065,72.50611571,399.37469,2,0.02920101,0.009705749,0.97250362,36.60726498,-23.52227988,-7.51726009,Ascent
2022ASI-002,05:20:45,640,399.829903,95621.85575,40.1766519,8.661943025,05:20:45,23.11688473,72.50149942,400.0154143,2,0.030682542,0.009485439,0.975894004,36.63525813,-23.39539423,-7.558701828,Ascent
2022ASI-002,05:20:45,641,400.4471421,95615.51241,40.17165541,7.894312979,05:20:45,23.11553793,72.50823334,400.6362604,4,0.030075715,0.009503839,0.986061115,36.9734251,-23.57226726,-7.606614833,Ascent
2022ASI-002,05:20:46,642,401.0750046,95609.183,40.16662061,8.025916741,05:20:46,23.11632695,72.50220065,401.2622727,2,0.031036105,0.009344683,0.968825327,37.15254247,-23.267549,-7.513316165,Ascent
2022ASI-002,05:20:46,643,401.6882486,95603.00167,40.16164173,8.280606219,05:20:46,23.11587428,72.5076456,401.9034694,3,0.031905996,0.009316431,0.986231168,37.07777349,-23.3468194,-7.518819465,Ascent
2022ASI-002,05:20:46,644,402.2994977,95596.85945,40.15645785,8.229243139,05:20:46,23.11575183,72.50670889,402.5396613,2,0.030000699,0.009486379,0.970354928,36.52537432,-23.67061653,-7.598654533,Ascent
2022ASI-002,05:20:47,645,402.9332496,95590.55395,40.15140307,7.855820751,05:20:47,23.11622937,72.50279438,403.1763545,4,0.031047253,0.009641696,0.973135302,37.20692624,-23.38236634,-7.531340737,Ascent
2022ASI-002,05:20:47,646,403.5547226,95584.26545,40.14632412,8.575303279,05:20:47,23.11751443,72.50190355,403.7886799,2,0.031344528,0.009532492,0.970983075,37.04702225,-23.46085294,-7.517003975,Ascent
2022ASI-002,05:20:47,647,404.1831116,95577.8798,40.14122371,8.744973998,05:20:47,23.11583182,72.50211877,404.4199113,4,0.030234252,0.009595971,0.980357498,36.99058487,-23.31007869,-7.565938661,Ascent
2022ASI-002,05:20:47,648,404.811818,95571.67332,40.1361342,7.768500891,05:20:47,23.1175369,72.50291213,405.0496851,2,0.031591942,0.009591549,0.973866639,36.986417,-23.30893599,-7.506993234,Ascent
2022ASI-002,05:20:48,649,405.4356657,95565.38919,40.13105706,8.140160491,05:20:48,23.11672741,72.50314306,405.679433,2,0.02915696,0.009590288,0.979442607,36.95166254,-23.69395388,-7.497280762,Ascent
2022ASI-002,05:20:48,650,406.047128,95559.20743,40.12604412,7.690129052,05:20:48,23.11777586,72.50241303,406.2958435,2,0.0292851,0.009768941,0.970749846,36.61286367,-23.26287617,-7.545652646,Ascent
2022ASI-002,05:20:48,651,406.6764498,95552.84454,40.12094193,7.827879944,05:20:48,23.11681199,72.50648297,406.9190839,3,0.031567518,0.009569137,0.972484174,36.60685072,-23.26454221,-7.621897661,Ascent
2022ASI-002,05:20:49,652,407.3177729,95546.69276,40.11585376,7.665335804,05:20:49,23.11666185,72.50232338,407.5448564,3,0.030198936,0.009701643,0.974646095,37.01652058,-23.39589374,-7.527203196,Ascent
2022ASI-002,05:20:49,653,407.9401334,95540.41211,40.110837,7.736623302,05:20:49,23.11588287,72.50285759,408.1783104,3,0.029252619,0.009486614,0.97461473,36.61429408,-23.68834839,-7.487430224,Ascent
2022ASI-002,05:20:49,654,408.5520654,95534.19979,40.1056722,8.517641461,05:20:49,23.1164455,72.50439209,408.7901929,2,0.031792876,0.009467646,0.979839997,36.52947449,-23.50377135,-7.543829846,Ascent
2022ASI-002,05:20:50,655,409.1668358,95528.06822,40.10065867,7.707978761,05:20:50,23.11605254,72.50401303,409.4010886,2,0.029960901,0.009633248,0.985425603,36.97824067,-23.34787748,-7.593843603,Ascent
2022ASI-002,05:20:50,656,409.7836382,95521.75821,40.09556492,8.68397814,05:20:50,23.11739771,72.5040927,410.0163883,2,0.030561598,0.0094506,0.970668449,37.06506591,-23.44357309,-7.536914058,Ascent
2022ASI-002,05:20:50,657,410.4169941,95515.35752,40.09049804,7.559618892,05:20:50,23.11684267,72.5036226,410.6288424,2,0.029952814,0.009360985,0.982044552,36.78094947,-23.53171729,-7.525633469,Ascent
2022ASI-002,05:20:51,658,411.043448,95508.99321,40.0853907,7.813317716,05:20:51,23.11695061,72.50617954,411.2510107,4,0.031075506,0.009611965,0.975863435,36.74084924,-23.39602474,-7.600272806,Ascent
2022ASI-002,05:20:51,659,411.6741964,95502.65664,40.08034012,8.295754178,05:20:51,23.11696638,72.50779678,411.88151,3,0.031890379,0.009332208,0.975351741,36.65922416,-23.35520636,-7.606083019,Ascent
2022ASI-002,05:20:51,660,412.287258,95496.543,40.07519626,8.772332493,05:20:51,23.11637425,72.50280882,412.5012981,4,0.029909911,0.009698601,0.980884251,36.74160057,-23.56810616,-7.495131271,Ascent
2022ASI-002,05:20:52,661,412.9254474,95490.16939,40.07022159,8.311546709,05:20:52,23.11607172,72.50782275,413.1300623,4,0.031276897,0.009468847,0.969461154,37.04006154,-23.44615735,-7.606545608,Ascent
2022ASI-002,05:20:52,662,413.5651293,95483.79048,40.06519129,8.548809321,05:20:52,23.11763143,72.50479836,413.7598792,3,0.030966338,0.009657115,0.972981571,36.96115,-23.51772415,-7.550525615,Ascent
2022ASI-002,05:20:52,663,414.1940019,95477.44093,40.06009237,7.728562583,05:20:52,23.11552994,72.50437199,414.3924926,3,0.031833173,0.009709015,0.967622519,37.11821647,-23.66885037,-7.527125985,Ascent
2022ASI-002,05:20:53,664,414.8262755,95471.19903,40.05499409,8.406689721,05:20:53,23.11609696,72.50423973,415.0318848,2,0.03148411,0.009569687,0.97682363,36.66071315,-23.36819853,-7.601366736,Ascent
2022ASI-002,05:20:53,665,415.4450049,95464.93713,40.04990241,7.584308624,05:20:53,23.11577132,72.50360365,415.6540177,4,0.031822013,0.009709757,0.98128991,36.87806467,-23.28371723,-7.539789906,Ascent
2022ASI-002,05:20:53,666,416.0584929,95458.6475,40.04471349,8.41948474,05:20:53,23.11564604,72.50177399,416.2832391,2,0.031806128,0.009529809,0.985765331,36.64829167,-23.55879704,-7.580994048,Ascent
2022ASI-002,05:20:53,667,416.6703546,95452.26604,40.0396271,8.736948075,05:20:53,23.11700027,72.50604933,416.8949605,3,0.031865372,0.009623354,0.981905322,37.04749873,-23.66937427,-7.59820396,Ascent
2022ASI-002,05:20:54,668,417.3055749,95446.12764,40.03444942,8.045022634,05:20:54,23.11738942,72.50821404,417.5109134,3,0.030388413,0.009400003,0.975138385,37.21722007,-23.33654264,-7.547343648,Ascent
2022ASI-002,05:20:54,669,417.9254874,95439.878,40.02924654,7.951577888,05:20:54,23.11695864,72.50410722,418.1337053,4,0.03112854,0.009710978,0.981779462,37.04616485,-23.3467164,-7.586470269,Ascent
2022ASI-002,05:20:54,670,418.54358,95433.68468,40.02419352,8.233345536,05:20:54,23.11779623,72.50795416,418.7728948,4,0.030475168,0.009358927,0.973540412,36.75497312,-23.33360046,-7.538392211,Ascent
2022ASI-002,05:20:55,671,419.1724015,95427.47861,40.01911995,8.268102329,05:20:55,23.11651933,72.50522391,419.3943323,4,0.031812369,0.009512703,0.982396194,36.86045632,-23.37638151,-7.576689118,Ascent
2022ASI-002,05:20:55,672,419.8066725,95421.37317,40.0141119,7.688372681,05:20:55,23.11589982,72.50727999,420.0348025,4,0.03139791,0.00940065,0.985044777,36.84745456,-23.62134118,-7.52940301,Ascent
2022ASI-002,05:20:55,673,420.4267619,95415.07054,40.00891145,7.953830316,05:20:55,23.11616487,72.50208959,420.6547911,2,0.02963574,0.009564219,0.981120575,36.77936574,-23.40593913,-7.612846735,Ascent
